ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,total_E
609,1.22e-06,28.2657,68921,8e+08,-1.09451e-19,-1.09451e-19,-1.09451e-19,8.44881e-13,9261,1e+08,-6.7093e-18,-6.7093e-18,-6.7093e-18,1.21551e-11,6.39534e-11,7.69533e-11
610,1.222e-06,28.2978,68921,8e+08,-2.04206e-19,-2.04206e-19,-2.04206e-19,8.47681e-13,9261,1e+08,-7.08187e-18,-7.08187e-18,-7.08187e-18,1.22032e-11,6.39015e-11,7.69524e-11
611,1.224e-06,28.4295,68921,8e+08,-2.67132e-19,-2.67132e-19,-2.67132e-19,8.50486e-13,9261,1e+08,-7.44814e-18,-7.44814e-18,-7.44814e-18,1.22546e-11,6.38479e-11,7.6953e-11
612,1.226e-06,28.4602,68921,8e+08,9.87608e-21,9.87608e-21,9.87608e-21,8.53295e-13,9261,1e+08,-7.81387e-18,-7.81387e-18,-7.81387e-18,1.23087e-11,6.37909e-11,7.69529e-11
613,1.228e-06,28.491,68921,8e+08,2.29507e-19,2.29507e-19,2.29507e-19,8.56107e-13,9261,1e+08,-8.15221e-18,-8.15221e-18,-8.15221e-18,1.23661e-11,6.37324e-11,7.69546e-11
614,1.23e-06,28.523,68921,8e+08,1.77007e-19,1.77007e-19,1.77007e-19,8.58923e-13,9261,1e+08,-8.49262e-18,-8.49262e-18,-8.49262e-18,1.24268e-11,6.36714e-11,7.69572e-11
615,1.232e-06,28.5537,68921,8e+08,1.5432e-19,1.5432e-19,1.5432e-19,8.61742e-13,9261,1e+08,-8.87153e-18,-8.87153e-18,-8.87153e-18,1.24901e-11,6.36063e-11,7.69581e-11
616,1.234e-06,28.5875,68921,8e+08,2.41686e-19,2.41686e-19,2.41686e-19,8.64566e-13,9261,1e+08,-9.26273e-18,-9.26273e-18,-9.26273e-18,1.25565e-11,6.3535e-11,7.69561e-11
617,1.236e-06,28.6187,68921,8e+08,2.50971e-19,2.50971e-19,2.50971e-19,8.67393e-13,9261,1e+08,-9.6327e-18,-9.6327e-18,-9.6327e-18,1.26292e-11,6.3459e-11,7.69555e-11
618,1.238e-06,28.649,68921,8e+08,2.02279e-19,2.02279e-19,2.02279e-19,8.70224e-13,9261,1e+08,-9.98806e-18,-9.98806e-18,-9.98806e-18,1.27045e-11,6.338e-11,7.69547e-11
619,1.24e-06,28.6824,68921,8e+08,3.30048e-19,3.30048e-19,3.30048e-19,8.73058e-13,9261,1e+08,-1.03455e-17,-1.03455e-17,-1.03455e-17,1.27827e-11,6.32984e-11,7.69542e-11
620,1.242e-06,28.7121,68921,8e+08,3.28005e-19,3.28005e-19,3.28005e-19,8.75896e-13,9261,1e+08,-1.06705e-17,-1.06705e-17,-1.06705e-17,1.2863e-11,6.32151e-11,7.6954e-11
621,1.244e-06,28.8901,68921,8e+08,3.00068e-19,3.00068e-19,3.00068e-19,8.78737e-13,9261,1e+08,-1.10352e-17,-1.10352e-17,-1.10352e-17,1.29451e-11,6.31295e-11,7.69534e-11
622,1.246e-06,28.9184,68921,8e+08,2.13489e-19,2.13489e-19,2.13489e-19,8.81582e-13,9261,1e+08,-1.13703e-17,-1.13703e-17,-1.13703e-17,1.30301e-11,6.30406e-11,7.69523e-11
623,1.248e-06,28.9465,68921,8e+08,1.51786e-19,1.51786e-19,1.51786e-19,8.8443e-13,9261,1e+08,-1.17128e-17,-1.17128e-17,-1.17128e-17,1.31169e-11,6.29484e-11,7.69497e-11
624,1.25e-06,28.9717,68921,8e+08,3.62053e-19,3.62053e-19,3.62053e-19,8.87281e-13,9261,1e+08,-1.20239e-17,-1.20239e-17,-1.20239e-17,1.32067e-11,6.28532e-11,7.69472e-11
625,1.252e-06,28.9975,68921,8e+08,3.3214e-19,3.3214e-19,3.3214e-19,8.90134e-13,9261,1e+08,-1.23333e-17,-1.23333e-17,-1.23333e-17,1.32991e-11,6.2755e-11,7.69442e-11
626,1.254e-06,29.0253,68921,8e+08,3.30081e-19,3.30081e-19,3.30081e-19,8.92991e-13,9261,1e+08,-1.26809e-17,-1.26809e-17,-1.26809e-17,1.33929e-11,6.26551e-11,7.6941e-11
627,1.256e-06,29.0512,68921,8e+08,6.12555e-19,6.12555e-19,6.12555e-19,8.95851e-13,9261,1e+08,-1.30068e-17,-1.30068e-17,-1.30068e-17,1.34894e-11,6.25541e-11,7.69394e-11
628,1.258e-06,29.0767,68921,8e+08,7.47784e-19,7.47784e-19,7.47784e-19,8.98713e-13,9261,1e+08,-1.33262e-17,-1.33262e-17,-1.33262e-17,1.35871e-11,6.2453e-11,7.69389e-11
629,1.26e-06,29.1027,68921,8e+08,8.82856e-19,8.82856e-19,8.82856e-19,9.01577e-13,9261,1e+08,-1.36622e-17,-1.36622e-17,-1.36622e-17,1.36859e-11,6.23512e-11,7.69386e-11
630,1.262e-06,29.1325,68921,8e+08,8.42803e-19,8.42803e-19,8.42803e-19,9.04445e-13,9261,1e+08,-1.39855e-17,-1.39855e-17,-1.39855e-17,1.37861e-11,6.22471e-11,7.69376e-11
631,1.264e-06,29.3293,68921,8e+08,8.07712e-19,8.07712e-19,8.07712e-19,9.07315e-13,9261,1e+08,-1.42846e-17,-1.42846e-17,-1.42846e-17,1.38875e-11,6.21424e-11,7.69373e-11
632,1.266e-06,29.4248,68921,8e+08,7.28226e-19,7.28226e-19,7.28226e-19,9.10188e-13,9261,1e+08,-1.45759e-17,-1.45759e-17,-1.45759e-17,1.39898e-11,6.20382e-11,7.69383e-11
633,1.268e-06,29.4553,68921,8e+08,6.89233e-19,6.89233e-19,6.89233e-19,9.13063e-13,9261,1e+08,-1.48398e-17,-1.48398e-17,-1.48398e-17,1.40926e-11,6.19327e-11,7.69384e-11
634,1.27e-06,29.484,68921,8e+08,6.55788e-19,6.55788e-19,6.55788e-19,9.15941e-13,9261,1e+08,-1.51329e-17,-1.51329e-17,-1.51329e-17,1.41972e-11,6.1826e-11,7.69391e-11
635,1.272e-06,29.5133,68921,8e+08,6.2905e-19,6.2905e-19,6.2905e-19,9.18822e-13,9261,1e+08,-1.54031e-17,-1.54031e-17,-1.54031e-17,1.43023e-11,6.17192e-11,7.69403e-11
636,1.274e-06,29.5412,68921,8e+08,7.14156e-19,7.14156e-19,7.14156e-19,9.21705e-13,9261,1e+08,-1.56839e-17,-1.56839e-17,-1.56839e-17,1.44076e-11,6.16118e-11,7.69411e-11
637,1.276e-06,29.569,68921,8e+08,6.26222e-19,6.26222e-19,6.26222e-19,9.24591e-13,9261,1e+08,-1.59259e-17,-1.59259e-17,-1.59259e-17,1.45134e-11,6.15038e-11,7.69418e-11
638,1.278e-06,29.5964,68921,8e+08,5.29078e-19,5.29078e-19,5.29078e-19,9.27479e-13,9261,1e+08,-1.61823e-17,-1.61823e-17,-1.61823e-17,1.46202e-11,6.13966e-11,7.69442e-11
639,1.28e-06,29.6254,68921,8e+08,6.15824e-19,6.15824e-19,6.15824e-19,9.30369e-13,9261,1e+08,-1.64634e-17,-1.64634e-17,-1.64634e-17,1.47268e-11,6.12903e-11,7.69475e-11
640,1.282e-06,29.6551,68921,8e+08,5.9221e-19,5.9221e-19,5.9221e-19,9.33262e-13,9261,1e+08,-1.67101e-17,-1.67101e-17,-1.67101e-17,1.48333e-11,6.11826e-11,7.69491e-11
641,1.284e-06,29.7838,68921,8e+08,8.3785e-19,8.3785e-19,8.3785e-19,9.36157e-13,9261,1e+08,-1.69654e-17,-1.69654e-17,-1.69654e-17,1.49394e-11,6.10744e-11,7.695e-11
642,1.286e-06,29.8113,68921,8e+08,8.208e-19,8.208e-19,8.208e-19,9.39054e-13,9261,1e+08,-1.7229e-17,-1.7229e-17,-1.7229e-17,1.50457e-11,6.09663e-11,7.6951e-11
643,1.288e-06,29.8401,68921,8e+08,6.71316e-19,6.71316e-19,6.71316e-19,9.41954e-13,9261,1e+08,-1.74628e-17,-1.74628e-17,-1.74628e-17,1.51516e-11,6.0858e-11,7.69515e-11
644,1.29e-06,29.8681,68921,8e+08,6.98166e-19,6.98166e-19,6.98166e-19,9.44855e-13,9261,1e+08,-1.76923e-17,-1.76923e-17,-1.76923e-17,1.52579e-11,6.07499e-11,7.69526e-11
645,1.292e-06,29.8955,68921,8e+08,6.40739e-19,6.40739e-19,6.40739e-19,9.47759e-13,9261,1e+08,-1.78997e-17,-1.78997e-17,-1.78997e-17,1.53635e-11,6.06425e-11,7.69537e-11
646,1.294e-06,29.9236,68921,8e+08,5.15257e-19,5.15257e-19,5.15257e-19,9.50665e-13,9261,1e+08,-1.81151e-17,-1.81151e-17,-1.81151e-17,1.54692e-11,6.05353e-11,7.69552e-11
647,1.296e-06,29.9511,68921,8e+08,4.48766e-19,4.48766e-19,4.48766e-19,9.53573e-13,9261,1e+08,-1.8325e-17,-1.8325e-17,-1.8325e-17,1.55738e-11,6.04309e-11,7.69583e-11
648,1.298e-06,29.9781,68921,8e+08,6.77808e-19,6.77808e-19,6.77808e-19,9.56483e-13,9261,1e+08,-1.85329e-17,-1.85329e-17,-1.85329e-17,1.56772e-11,6.03264e-11,7.69601e-11
649,1.3e-06,30.0052,68921,8e+08,7.93392e-19,7.93392e-19,7.93392e-19,9.59396e-13,9261,1e+08,-1.87315e-17,-1.87315e-17,-1.87315e-17,1.57818e-11,6.02208e-11,7.6962e-11
650,1.302e-06,30.0371,68921,8e+08,7.65415e-19,7.65415e-19,7.65415e-19,9.62311e-13,9261,1e+08,-1.89381e-17,-1.89381e-17,-1.89381e-17,1.58849e-11,6.01159e-11,7.69632e-11
651,1.304e-06,30.2323,68921,8e+08,7.83822e-19,7.83822e-19,7.83822e-19,9.65228e-13,9261,1e+08,-1.91252e-17,-1.91252e-17,-1.91252e-17,1.59867e-11,6.00116e-11,7.69635e-11
652,1.306e-06,30.2584,68921,8e+08,7.7829e-19,7.7829e-19,7.7829e-19,9.68148e-13,9261,1e+08,-1.92924e-17,-1.92924e-17,-1.92924e-17,1.60869e-11,5.99079e-11,7.6963e-11
653,1.308e-06,30.2838,68921,8e+08,7.15796e-19,7.15796e-19,7.15796e-19,9.7107e-13,9261,1e+08,-1.94597e-17,-1.94597e-17,-1.94597e-17,1.61871e-11,5.98049e-11,7.69631e-11
654,1.31e-06,30.3089,68921,8e+08,7.29639e-19,7.29639e-19,7.29639e-19,9.73995e-13,9261,1e+08,-1.96292e-17,-1.96292e-17,-1.96292e-17,1.62862e-11,5.9704e-11,7.69642e-11
655,1.312e-06,30.3339,68921,8e+08,9.3967e-19,9.3967e-19,9.3967e-19,9.76922e-13,9261,1e+08,-1.98008e-17,-1.98008e-17,-1.98008e-17,1.63832e-11,5.96054e-11,7.69654e-11
656,1.314e-06,30.3586,68921,8e+08,9.56183e-19,9.56183e-19,9.56183e-19,9.79851e-13,9261,1e+08,-1.99484e-17,-1.99484e-17,-1.99484e-17,1.64781e-11,5.95077e-11,7.69657e-11
657,1.316e-06,30.3859,68921,8e+08,9.21679e-19,9.21679e-19,9.21679e-19,9.82782e-13,9261,1e+08,-2.00726e-17,-2.00726e-17,-2.00726e-17,1.65716e-11,5.94097e-11,7.69641e-11
658,1.318e-06,30.4135,68921,8e+08,9.34659e-19,9.34659e-19,9.34659e-19,9.85716e-13,9261,1e+08,-2.02178e-17,-2.02178e-17,-2.02178e-17,1.66644e-11,5.93135e-11,7.69636e-11
659,1.32e-06,30.4415,68921,8e+08,8.69641e-19,8.69641e-19,8.69641e-19,9.88652e-13,9261,1e+08,-2.03438e-17,-2.03438e-17,-2.03438e-17,1.67548e-11,5.92197e-11,7.69631e-11
660,1.322e-06,30.471,68921,8e+08,1.13871e-18,1.13871e-18,1.13871e-18,9.91591e-13,9261,1e+08,-2.04859e-17,-2.04859e-17,-2.04859e-17,1.68431e-11,5.91282e-11,7.69629e-11
661,1.324e-06,30.6336,68921,8e+08,1.09148e-18,1.09148e-18,1.09148e-18,9.94531e-13,9261,1e+08,-2.06125e-17,-2.06125e-17,-2.06125e-17,1.69288e-11,5.90387e-11,7.6962e-11
662,1.326e-06,30.6746,68921,8e+08,1.01566e-18,1.01566e-18,1.01566e-18,9.97475e-13,9261,1e+08,-2.07207e-17,-2.07207e-17,-2.07207e-17,1.70117e-11,5.89515e-11,7.69607e-11
663,1.328e-06,30.7099,68921,8e+08,1.0295e-18,1.0295e-18,1.0295e-18,1.00042e-12,9261,1e+08,-2.0825e-17,-2.0825e-17,-2.0825e-17,1.70924e-11,5.88687e-11,7.69614e-11
664,1.33e-06,30.7381,68921,8e+08,1.00845e-18,1.00845e-18,1.00845e-18,1.00337e-12,9261,1e+08,-2.09326e-17,-2.09326e-17,-2.09326e-17,1.71708e-11,5.87893e-11,7.69634e-11
665,1.332e-06,30.7687,68921,8e+08,9.85702e-19,9.85702e-19,9.85702e-19,1.00632e-12,9261,1e+08,-2.10244e-17,-2.10244e-17,-2.10244e-17,1.72462e-11,5.87136e-11,7.69662e-11
666,1.334e-06,30.7993,68921,8e+08,1.00709e-18,1.00709e-18,1.00709e-18,1.00928e-12,9261,1e+08,-2.11192e-17,-2.11192e-17,-2.11192e-17,1.73194e-11,5.86417e-11,7.69703e-11
667,1.336e-06,30.8292,68921,8e+08,9.51437e-19,9.51437e-19,9.51437e-19,1.01223e-12,9261,1e+08,-2.12089e-17,-2.12089e-17,-2.12089e-17,1.73894e-11,5.85743e-11,7.69759e-11
668,1.338e-06,30.8597,68921,8e+08,8.73373e-19,8.73373e-19,8.73373e-19,1.01519e-12,9261,1e+08,-2.12876e-17,-2.12876e-17,-2.12876e-17,1.74562e-11,5.85092e-11,7.69806e-11
669,1.34e-06,30.8908,68921,8e+08,1.07052e-18,1.07052e-18,1.07052e-18,1.01816e-12,9261,1e+08,-2.13408e-17,-2.13408e-17,-2.13408e-17,1.75201e-11,5.84469e-11,7.69852e-11
670,1.342e-06,30.9227,68921,8e+08,1.0701e-18,1.0701e-18,1.0701e-18,1.02112e-12,9261,1e+08,-2.13815e-17,-2.13815e-17,-2.13815e-17,1.75809e-11,5.83874e-11,7.69895e-11
671,1.344e-06,31.0521,68921,8e+08,1.05541e-18,1.05541e-18,1.05541e-18,1.02409e-12,9261,1e+08,-2.1426e-17,-2.1426e-17,-2.1426e-17,1.7639e-11,5.83311e-11,7.69941e-11
672,1.346e-06,31.0855,68921,8e+08,1.22046e-18,1.22046e-18,1.22046e-18,1.02706e-12,9261,1e+08,-2.1472e-17,-2.1472e-17,-2.1472e-17,1.76951e-11,5.82769e-11,7.69991e-11
673,1.348e-06,31.1174,68921,8e+08,1.17756e-18,1.17756e-18,1.17756e-18,1.03004e-12,9261,1e+08,-2.15193e-17,-2.15193e-17,-2.15193e-17,1.77483e-11,5.82243e-11,7.70027e-11
674,1.35e-06,31.1478,68921,8e+08,1.21147e-18,1.21147e-18,1.21147e-18,1.03302e-12,9261,1e+08,-2.15625e-17,-2.15625e-17,-2.15625e-17,1.77987e-11,5.81744e-11,7.70061e-11
675,1.352e-06,31.178,68921,8e+08,1.19909e-18,1.19909e-18,1.19909e-18,1.036e-12,9261,1e+08,-2.1554e-17,-2.1554e-17,-2.1554e-17,1.78458e-11,5.8128e-11,7.70098e-11
676,1.354e-06,31.2084,68921,8e+08,1.36634e-18,1.36634e-18,1.36634e-18,1.03898e-12,9261,1e+08,-2.15861e-17,-2.15861e-17,-2.15861e-17,1.78895e-11,5.8084e-11,7.70125e-11
677,1.356e-06,31.2386,68921,8e+08,1.27331e-18,1.27331e-18,1.27331e-18,1.04197e-12,9261,1e+08,-2.16163e-17,-2.16163e-17,-2.16163e-17,1.79299e-11,5.80436e-11,7.70155e-11
678,1.358e-06,31.2687,68921,8e+08,1.24765e-18,1.24765e-18,1.24765e-18,1.04496e-12,9261,1e+08,-2.16274e-17,-2.16274e-17,-2.16274e-17,1.79669e-11,5.80055e-11,7.70174e-11
679,1.36e-06,31.2991,68921,8e+08,1.17677e-18,1.17677e-18,1.17677e-18,1.04795e-12,9261,1e+08,-2.15751e-17,-2.15751e-17,-2.15751e-17,1.8001e-11,5.79688e-11,7.70178e-11
680,1.362e-06,31.332,68921,8e+08,1.09977e-18,1.09977e-18,1.09977e-18,1.05095e-12,9261,1e+08,-2.15802e-17,-2.15802e-17,-2.15802e-17,1.80339e-11,5.79342e-11,7.70191e-11
681,1.364e-06,31.462,68921,8e+08,9.76426e-19,9.76426e-19,9.76426e-19,1.05395e-12,9261,1e+08,-2.15789e-17,-2.15789e-17,-2.15789e-17,1.80634e-11,5.79025e-11,7.70199e-11
682,1.366e-06,31.4929,68921,8e+08,9.43249e-19,9.43249e-19,9.43249e-19,1.05696e-12,9261,1e+08,-2.15715e-17,-2.15715e-17,-2.15715e-17,1.80896e-11,5.78755e-11,7.70221e-11
683,1.368e-06,31.5239,68921,8e+08,1.08271e-18,1.08271e-18,1.08271e-18,1.05997e-12,9261,1e+08,-2.15151e-17,-2.15151e-17,-2.15151e-17,1.81125e-11,5.78528e-11,7.70253e-11
684,1.37e-06,31.5554,68921,8e+08,1.13738e-18,1.13738e-18,1.13738e-18,1.06298e-12,9261,1e+08,-2.14896e-17,-2.14896e-17,-2.14896e-17,1.81341e-11,5.78324e-11,7.70295e-11
685,1.372e-06,31.5855,68921,8e+08,1.1078e-18,1.1078e-18,1.1078e-18,1.06599e-12,9261,1e+08,-2.1448e-17,-2.1448e-17,-2.1448e-17,1.81523e-11,5.78146e-11,7.70329e-11
686,1.374e-06,31.6173,68921,8e+08,1.07797e-18,1.07797e-18,1.07797e-18,1.06901e-12,9261,1e+08,-2.14055e-17,-2.14055e-17,-2.14055e-17,1.81678e-11,5.77998e-11,7.70367e-11
687,1.376e-06,31.65,68921,8e+08,1.02717e-18,1.02717e-18,1.02717e-18,1.07204e-12,9261,1e+08,-2.13611e-17,-2.13611e-17,-2.13611e-17,1.81805e-11,5.77865e-11,7.7039e-11
688,1.378e-06,31.7226,68921,8e+08,9.54909e-19,9.54909e-19,9.54909e-19,1.07506e-12,9261,1e+08,-2.13173e-17,-2.13173e-17,-2.13173e-17,1.81897e-11,5.77762e-11,7.7041e-11
689,1.38e-06,31.7593,68921,8e+08,9.96331e-19,9.96331e-19,9.96331e-19,1.07809e-12,9261,1e+08,-2.12677e-17,-2.12677e-17,-2.12677e-17,1.81956e-11,5.77699e-11,7.70435e-11
690,1.382e-06,31.792,68921,8e+08,9.09718e-19,9.09718e-19,9.09718e-19,1.08113e-12,9261,1e+08,-2.11578e-17,-2.11578e-17,-2.11578e-17,1.81979e-11,5.77672e-11,7.70462e-11
691,1.384e-06,31.9238,68921,8e+08,7.95684e-19,7.95684e-19,7.95684e-19,1.08417e-12,9261,1e+08,-2.10717e-17,-2.10717e-17,-2.10717e-17,1.81983e-11,5.77664e-11,7.70489e-11
692,1.386e-06,31.9548,68921,8e+08,8.98025e-19,8.98025e-19,8.98025e-19,1.08721e-12,9261,1e+08,-2.10048e-17,-2.10048e-17,-2.10048e-17,1.8197e-11,5.77682e-11,7.70523e-11
693,1.388e-06,31.9856,68921,8e+08,8.39114e-19,8.39114e-19,8.39114e-19,1.09026e-12,9261,1e+08,-2.09317e-17,-2.09317e-17,-2.09317e-17,1.81923e-11,5.77722e-11,7.70548e-11
694,1.39e-06,32.0156,68921,8e+08,8.94962e-19,8.94962e-19,8.94962e-19,1.09331e-12,9261,1e+08,-2.07977e-17,-2.07977e-17,-2.07977e-17,1.81845e-11,5.77792e-11,7.7057e-11
695,1.392e-06,32.0456,68921,8e+08,8.41777e-19,8.41777e-19,8.41777e-19,1.09636e-12,9261,1e+08,-2.0688e-17,-2.0688e-17,-2.0688e-17,1.81745e-11,5.77863e-11,7.70572e-11
696,1.394e-06,32.0757,68921,8e+08,9.07486e-19,9.07486e-19,9.07486e-19,1.09942e-12,9261,1e+08,-2.05918e-17,-2.05918e-17,-2.05918e-17,1.8162e-11,5.77961e-11,7.70576e-11
697,1.396e-06,32.1063,68921,8e+08,1.05275e-18,1.05275e-18,1.05275e-18,1.10249e-12,9261,1e+08,-2.04857e-17,-2.04857e-17,-2.04857e-17,1.81467e-11,5.78093e-11,7.70584e-11
698,1.398e-06,32.1428,68921,8e+08,8.99734e-19,8.99734e-19,8.99734e-19,1.10555e-12,9261,1e+08,-2.03823e-17,-2.03823e-17,-2.03823e-17,1.81282e-11,5.78256e-11,7.70594e-11
699,1.4e-06,32.1763,68921,8e+08,8.9932e-19,8.9932e-19,8.9932e-19,1.10863e-12,9261,1e+08,-2.02725e-17,-2.02725e-17,-2.02725e-17,1.81066e-11,5.78452e-11,7.70604e-11
700,1.402e-06,32.2106,68921,8e+08,8.5843e-19,8.5843e-19,8.5843e-19,1.1117e-12,9261,1e+08,-2.0143e-17,-2.0143e-17,-2.0143e-17,1.80819e-11,5.78679e-11,7.70615e-11
701,1.404e-06,32.3427,68921,8e+08,9.24747e-19,9.24747e-19,9.24747e-19,1.11478e-12,9261,1e+08,-2.00203e-17,-2.00203e-17,-2.00203e-17,1.80542e-11,5.78934e-11,7.70624e-11
702,1.406e-06,32.3762,68921,8e+08,9.3472e-19,9.3472e-19,9.3472e-19,1.11787e-12,9261,1e+08,-1.99017e-17,-1.99017e-17,-1.99017e-17,1.80235e-11,5.79222e-11,7.70635e-11
703,1.408e-06,32.4098,68921,8e+08,9.16998e-19,9.16998e-19,9.16998e-19,1.12096e-12,9261,1e+08,-1.97815e-17,-1.97815e-17,-1.97815e-17,1.79895e-11,5.79555e-11,7.70659e-11
704,1.41e-06,32.4427,68921,8e+08,9.38158e-19,9.38158e-19,9.38158e-19,1.12405e-12,9261,1e+08,-1.96537e-17,-1.96537e-17,-1.96537e-17,1.79526e-11,5.79927e-11,7.70693e-11
705,1.412e-06,32.4752,68921,8e+08,9.22554e-19,9.22554e-19,9.22554e-19,1.12715e-12,9261,1e+08,-1.94591e-17,-1.94591e-17,-1.94591e-17,1.79124e-11,5.80315e-11,7.70711e-11
706,1.414e-06,32.5077,68921,8e+08,9.01439e-19,9.01439e-19,9.01439e-19,1.13026e-12,9261,1e+08,-1.93202e-17,-1.93202e-17,-1.93202e-17,1.78711e-11,5.80718e-11,7.70732e-11
707,1.416e-06,32.5407,68921,8e+08,7.98341e-19,7.98341e-19,7.98341e-19,1.13337e-12,9261,1e+08,-1.91819e-17,-1.91819e-17,-1.91819e-17,1.78265e-11,5.81147e-11,7.70746e-11
708,1.418e-06,32.5746,68921,8e+08,9.07127e-19,9.07127e-19,9.07127e-19,1.13648e-12,9261,1e+08,-1.90087e-17,-1.90087e-17,-1.90087e-17,1.77786e-11,5.81595e-11,7.70746e-11
709,1.42e-06,32.609,68921,8e+08,8.84351e-19,8.84351e-19,8.84351e-19,1.1396e-12,9261,1e+08,-1.88564e-17,-1.88564e-17,-1.88564e-17,1.77275e-11,5.82071e-11,7.70742e-11
710,1.422e-06,32.6435,68921,8e+08,9.14534e-19,9.14534e-19,9.14534e-19,1.14273e-12,9261,1e+08,-1.86861e-17,-1.86861e-17,-1.86861e-17,1.76731e-11,5.82583e-11,7.70742e-11
711,1.424e-06,32.8306,68921,8e+08,1.05357e-18,1.05357e-18,1.05357e-18,1.14586e-12,9261,1e+08,-1.85252e-17,-1.85252e-17,-1.85252e-17,1.76155e-11,5.83136e-11,7.70749e-11
712,1.426e-06,32.8647,68921,8e+08,1.03379e-18,1.03379e-18,1.03379e-18,1.14899e-12,9261,1e+08,-1.83608e-17,-1.83608e-17,-1.83608e-17,1.75546e-11,5.83714e-11,7.7075e-11
713,1.428e-06,32.8979,68921,8e+08,9.32223e-19,9.32223e-19,9.32223e-19,1.15213e-12,9261,1e+08,-1.81916e-17,-1.81916e-17,-1.81916e-17,1.74923e-11,5.84317e-11,7.70761e-11
714,1.43e-06,32.9318,68921,8e+08,9.24953e-19,9.24953e-19,9.24953e-19,1.15528e-12,9261,1e+08,-1.79789e-17,-1.79789e-17,-1.79789e-17,1.74269e-11,5.84951e-11,7.70772e-11
715,1.432e-06,32.9652,68921,8e+08,8.62613e-19,8.62613e-19,8.62613e-19,1.15843e-12,9261,1e+08,-1.77897e-17,-1.77897e-17,-1.77897e-17,1.73584e-11,5.85607e-11,7.70775e-11
716,1.434e-06,32.9992,68921,8e+08,8.13274e-19,8.13274e-19,8.13274e-19,1.16158e-12,9261,1e+08,-1.76086e-17,-1.76086e-17,-1.76086e-17,1.72874e-11,5.86289e-11,7.70779e-11
717,1.436e-06,33.0324,68921,8e+08,7.73298e-19,7.73298e-19,7.73298e-19,1.16474e-12,9261,1e+08,-1.74237e-17,-1.74237e-17,-1.74237e-17,1.72134e-11,5.86997e-11,7.70779e-11
718,1.438e-06,33.0652,68921,8e+08,8.44591e-19,8.44591e-19,8.44591e-19,1.16791e-12,9261,1e+08,-1.72351e-17,-1.72351e-17,-1.72351e-17,1.71364e-11,5.87727e-11,7.7077e-11
719,1.44e-06,33.0981,68921,8e+08,9.50215e-19,9.50215e-19,9.50215e-19,1.17108e-12,9261,1e+08,-1.69658e-17,-1.69658e-17,-1.69658e-17,1.70565e-11,5.88483e-11,7.70758e-11
720,1.442e-06,33.1326,68921,8e+08,1.05568e-18,1.05568e-18,1.05568e-18,1.17426e-12,9261,1e+08,-1.66903e-17,-1.66903e-17,-1.66903e-17,1.69767e-11,5.8923e-11,7.7074e-11
721,1.444e-06,33.3183,68921,8e+08,1.00914e-18,1.00914e-18,1.00914e-18,1.17745e-12,9261,1e+08,-1.64793e-17,-1.64793e-17,-1.64793e-17,1.6896e-11,5.89978e-11,7.70712e-11
722,1.446e-06,33.3534,68921,8e+08,9.93427e-19,9.93427e-19,9.93427e-19,1.18064e-12,9261,1e+08,-1.62552e-17,-1.62552e-17,-1.62552e-17,1.68134e-11,5.90728e-11,7.70669e-11
723,1.448e-06,33.3879,68921,8e+08,9.41858e-19,9.41858e-19,9.41858e-19,1.18383e-12,9261,1e+08,-1.60333e-17,-1.60333e-17,-1.60333e-17,1.67296e-11,5.91499e-11,7.70633e-11
724,1.45e-06,33.4235,68921,8e+08,9.54994e-19,9.54994e-19,9.54994e-19,1.18703e-12,9261,1e+08,-1.58085e-17,-1.58085e-17,-1.58085e-17,1.66435e-11,5.92299e-11,7.70605e-11
725,1.452e-06,33.4583,68921,8e+08,1.05011e-18,1.05011e-18,1.05011e-18,1.19024e-12,9261,1e+08,-1.55838e-17,-1.55838e-17,-1.55838e-17,1.65559e-11,5.93119e-11,7.7058e-11
726,1.454e-06,33.4917,68921,8e+08,8.87975e-19,8.87975e-19,8.87975e-19,1.19345e-12,9261,1e+08,-1.53562e-17,-1.53562e-17,-1.53562e-17,1.64667e-11,5.93959e-11,7.7056e-11
727,1.456e-06,33.5257,68921,8e+08,8.92762e-19,8.92762e-19,8.92762e-19,1.19667e-12,9261,1e+08,-1.51274e-17,-1.51274e-17,-1.51274e-17,1.63758e-11,5.94823e-11,7.70547e-11
728,1.458e-06,33.5608,68921,8e+08,9.05593e-19,9.05593e-19,9.05593e-19,1.19989e-12,9261,1e+08,-1.48855e-17,-1.48855e-17,-1.48855e-17,1.62829e-11,5.95706e-11,7.70534e-11
729,1.46e-06,33.5961,68921,8e+08,8.93808e-19,8.93808e-19,8.93808e-19,1.20313e-12,9261,1e+08,-1.46671e-17,-1.46671e-17,-1.46671e-17,1.61892e-11,5.96605e-11,7.70528e-11
730,1.462e-06,33.6331,68921,8e+08,8.35444e-19,8.35444e-19,8.35444e-19,1.20636e-12,9261,1e+08,-1.44063e-17,-1.44063e-17,-1.44063e-17,1.60941e-11,5.97524e-11,7.70529e-11
731,1.464e-06,33.8358,68921,8e+08,7.98761e-19,7.98761e-19,7.98761e-19,1.2096e-12,9261,1e+08,-1.41471e-17,-1.41471e-17,-1.41471e-17,1.59976e-11,5.98462e-11,7.70534e-11
